order_id,customer_email,product_name,unit_price,quantity,order_date,channel,country
2837,zbell@example.com,USB-C Hub,34.5,2,2025-07-01,mobile_app,United Kingdom
2838,carolinejones@example.com,Webcam 1080p,59.99,5,2025-06-02,web,United Kingdom
2839,,Wireless Mouse,19.99,3,2025-05-01,mobile_app,United Kingdom
2840,sheila46@example.org,USB-C Hub,34.5,2,2025-03-21,marketplace,United Kingdom
2841,smithdawn@example.org,Monitor 27-inch,189.0,4,2025-03-20,mobile_app,United Kingdom
2842,megan24@example.org,USB-C Hub,34.5,2,2025-02-20,marketplace,United Kingdom
2843,gillianlaw@example.net,Bluetooth Speaker,39.99,1,2025-07-16,mobile_app,United Kingdom
2844,marycollins@example.org,Laptop Stand,45.0,5,2025-04-08,mobile_app,United Kingdom
2845,zevans@example.net,Mechanical Keyboard,79.99,3,2025-06-06,web,Latvia
2846,robinsonjames@example.org,USB-C Hub,34.5,2,2025-07-07,web,Reunion
2847,lukenewton@example.org,Desk Lamp,24.99,3,2025-01-06,marketplace,United Kingdom
2848,wardbeverley@example.com,USB-C Hub,34.5,4,2025-02-09,web,United Kingdom
2849,smithmalcolm@example.net,Desk Lamp,24.99,5,2025-06-20,web,Sri Lanka
2850,denis13@example.net,Bluetooth Speaker,39.99,3,2025-06-16,mobile_app,United Kingdom
2851,,Desk Lamp,24.99,2,2025-04-08,marketplace,United Kingdom
2852,,Bluetooth Speaker,39.99,2,2025-04-25,mobile_app,United Kingdom
2853,benbegum@example.com,Mechanical Keyboard,79.99,1,2025-02-13,web,United Kingdom
2854,mohammadgreen@example.com,Mechanical Keyboard,79.99,3,2025-02-23,marketplace,Nigeria
2855,patrick52@example.net,Wireless Mouse,19.99,5,2025-06-07,web,United Kingdom
2856,,Noise Cancelling Headphones,149.99,3,2025-07-02,mobile_app,United Kingdom
2857,crawfordcraig@example.com,Laptop Stand,45.0,1,2025-07-07,marketplace,United Kingdom
2858,jane95@example.org,Phone Charger Cable,9.99,5,2025-01-17,mobile_app,United Kingdom
2859,qcarey@example.org,USB-C Hub,34.5,1,2025-04-03,web,United Kingdom
2860,kerry71@example.org,Bluetooth Speaker,39.99,4,2025-01-31,web,United Kingdom
2861,gavin66@example.org,Desk Lamp,24.99,-1,2025-06-21,web,United Kingdom
2862,wfox@example.com,Monitor 27-inch,189.0,1,2025-04-30,marketplace,United Kingdom
2863,ecurtis@example.net,USB-C Hub,34.5,2,2025-06-12,mobile_app,United Kingdom
2864,frederick13@example.org,Mechanical Keyboard,79.99,4,2025-02-11,web,United Kingdom
2865,daviespaula@example.net,Noise Cancelling Headphones,149.99,2,2025-05-11,mobile_app,United Kingdom
2866,qdale@example.net,Mechanical Keyboard,79.99,5,2025-02-15,marketplace,United Kingdom
2867,kyle12@example.com,Webcam 1080p,59.99,5,2025-07-12,mobile_app,United Kingdom
2868,jayneharvey@example.org,Phone Charger Cable,9.99,4,2025-07-14,mobile_app,United Kingdom
2869,lphillips@example.com,USB-C Hub,34.5,2,2025-06-14,marketplace,United Kingdom
2870,reidbethany@example.net,Laptop Stand,45.0,2,2025-04-08,marketplace,United Kingdom
2871,francisvalerie@example.com,Phone Charger Cable,9.99,3,2025-01-10,marketplace,United Kingdom
2872,hayeskieran@example.com,Bluetooth Speaker,39.99,4,2025-06-12,mobile_app,Barbados
2873,andrea49@example.com,Bluetooth Speaker,39.99,5,2025-05-11,web,United Kingdom
2874,msmith@example.net,Mechanical Keyboard,79.99,2,2025-03-14,mobile_app,United Kingdom
2875,kyle99@example.com,USB-C Hub,34.5,4,2025-05-16,marketplace,United Kingdom
2876,walkerdanielle@example.net,Mechanical Keyboard,79.99,1,2025-01-17,marketplace,United Kingdom
2877,jenkinspaul@example.org,Webcam 1080p,59.99,1,2025-06-29,marketplace,United Kingdom
2878,johnwhite@example.com,Webcam 1080p,59.99,4,2025-03-14,web,United Kingdom
2879,dorothy53@example.net,Monitor 27-inch,189.0,2,2025-02-01,web,United Kingdom
2880,barry12@example.net,Phone Charger Cable,9.99,1,2025-02-16,web,United Kingdom
2881,woodgraeme@example.org,Bluetooth Speaker,39.99,4,2025-03-13,mobile_app,Serbia
2882,donald07@example.com,Monitor 27-inch,189.0,3,2025-06-11,mobile_app,United Kingdom
2883,gerardali@example.net,Monitor 27-inch,189.0,1,2025-06-15,web,United Kingdom
2884,adavidson@example.org,Monitor 27-inch,189.0,2,2025-06-10,web,United Kingdom
2885,stacey70@example.org,Monitor 27-inch,189.0,1,2025-03-16,marketplace,United Kingdom
2886,lorrainewood@example.com,Desk Lamp,24.99,3,2025-06-06,marketplace,United Kingdom
2887,glenevans@example.net,Phone Charger Cable,9.99,2,2025-04-18,mobile_app,United Kingdom
2888,williamsjoel@example.org,Wireless Mouse,19.99,1,2025-04-20,mobile_app,United Kingdom
2889,twilson@example.net,Monitor 27-inch,189.0,5,2025-05-29,marketplace,United Kingdom
2890,charlotte11@example.org,Laptop Stand,45.0,3,2025-03-22,mobile_app,United Kingdom
2891,chambersaaron@example.org,Mechanical Keyboard,79.99,1,2025-01-07,marketplace,United Kingdom
2892,martinfrank@example.com,Mechanical Keyboard,79.99,2,2025-05-02,mobile_app,United Kingdom
2893,declanwaters@example.com,Noise Cancelling Headphones,149.99,3,2025-06-17,marketplace,United Kingdom
2894,lbanks@example.org,Noise Cancelling Headphones,149.99,5,2025-02-09,web,United Kingdom
2895,jakeleach@example.net,Bluetooth Speaker,39.99,5,2025-05-29,web,United Kingdom
2896,buckleyhollie@example.net,Monitor 27-inch,189.0,1,2025-01-27,web,United Kingdom
2897,martin22@example.org,Monitor 27-inch,189.0,3,2025-04-25,marketplace,Dominica
2898,wsaunders@example.net,Phone Charger Cable,9.99,1,2025-05-11,web,United Kingdom
2899,samuelgilbert@example.net,Bluetooth Speaker,39.99,1,2025-03-31,marketplace,United Kingdom
2900,brian13@example.net,Bluetooth Speaker,39.99,3,2025-03-29,marketplace,Luxembourg
2901,hardingbeth@example.com,Wireless Mouse,19.99,5,2025-02-03,mobile_app,United Kingdom
2902,lynnejackson@example.net,Laptop Stand,45.0,5,2025-06-06,marketplace,United Kingdom
2903,harrisedward@example.org,Noise Cancelling Headphones,149.99,5,2025-02-05,marketplace,United Kingdom
2904,mgriffiths@example.org,Monitor 27-inch,189.0,1,2025-02-02,web,United Kingdom
2905,ebull@example.net,Noise Cancelling Headphones,149.99,2,2025-03-29,mobile_app,Yemen
2906,victoria87@example.org,Desk Lamp,24.99,2,2025-03-27,mobile_app,United Kingdom
2907,ameliataylor@example.org,Monitor 27-inch,189.0,2,2025-02-07,mobile_app,United Kingdom
2908,smithdouglas@example.net,Phone Charger Cable,9.99,5,2025-01-28,web,United Kingdom
2909,bellchloe@example.org,Desk Lamp,24.99,4,2025-07-08,web,United Kingdom
2910,jennifer74@example.org,Bluetooth Speaker,39.99,1,2025-02-02,marketplace,United Kingdom
2911,eileen70@example.net,Monitor 27-inch,189.0,2,2025-02-26,web,United Kingdom
2912,holliesavage@example.net,Noise Cancelling Headphones,149.99,4,2025-06-03,marketplace,United Kingdom
2913,vfarmer@example.org,Mechanical Keyboard,79.99,4,2025-01-21,mobile_app,Isle of Man
2914,dylanfox@example.net,Laptop Stand,45.0,3,2025-07-03,mobile_app,United Kingdom
2915,itaylor@example.org,Webcam 1080p,59.99,4,2025-07-04,mobile_app,United Kingdom
2916,xjenkins@example.com,Noise Cancelling Headphones,149.99,2,2025-01-02,web,United Kingdom
2917,irenebuckley@example.org,Webcam 1080p,59.99,1,2025-01-31,web,United Kingdom
2918,johnsonjosephine@example.net,Phone Charger Cable,9.99,2,2025-07-11,mobile_app,United Kingdom
2919,pearcemax@example.net,Laptop Stand,45.0,5,2025-03-26,web,United Kingdom
2920,jmay@example.org,Monitor 27-inch,189.0,5,2025-05-21,web,United Kingdom
2921,williamssusan@example.org,Bluetooth Speaker,39.99,1,2025-06-18,mobile_app,United Kingdom
2922,neilyates@example.com,Noise Cancelling Headphones,149.99,3,2025-02-22,marketplace,United Kingdom
2923,martyn15@example.org,Noise Cancelling Headphones,149.99,-1,2025-03-11,mobile_app,United Kingdom
2924,williamsonmarian@example.net,Bluetooth Speaker,39.99,5,2025-06-28,marketplace,United Kingdom
2925,benjaminjohnson@example.net,Laptop Stand,45.0,4,2025-05-30,mobile_app,United Kingdom
2926,antony62@example.net,Desk Lamp,24.99,3,2025-01-05,web,United Kingdom
2927,wyattbradley@example.org,Monitor 27-inch,189.0,4,2025-01-24,mobile_app,United Kingdom
2928,qbailey@example.com,USB-C Hub,34.5,3,2025-07-16,web,United Kingdom
2929,melissa66@example.com,Noise Cancelling Headphones,149.99,1,2025-06-11,marketplace,United Kingdom
2930,sara23@example.org,Noise Cancelling Headphones,149.99,3,2025-04-22,web,United Kingdom
2931,karenbrown@example.net,Mechanical Keyboard,79.99,1,2025-02-27,web,Congo
2932,thomasstanley@example.org,Mechanical Keyboard,79.99,2,2025-05-10,web,British Virgin Islands
2933,alexanderashton@example.com,Phone Charger Cable,9.99,2,2025-05-14,mobile_app,United Kingdom
2934,karlsmith@example.com,Wireless Mouse,19.99,5,2025-04-05,marketplace,United Kingdom
2935,albert30@example.net,USB-C Hub,34.5,1,2025-07-16,web,United Kingdom
2936,gilbertmargaret@example.com,Laptop Stand,45.0,1,2025-02-19,mobile_app,United Kingdom
2937,jasmine97@example.org,Mechanical Keyboard,79.99,4,2025-05-14,web,United Kingdom
2938,francescamacdonald@example.com,Webcam 1080p,59.99,1,2025-03-15,web,Korea
2939,anne94@example.net,Noise Cancelling Headphones,149.99,5,2025-07-07,web,United Kingdom
2940,akhtararthur@example.org,Noise Cancelling Headphones,149.99,1,2025-02-18,marketplace,United Kingdom
2941,pritchardrebecca@example.net,Bluetooth Speaker,39.99,1,2025-01-01,marketplace,United Kingdom
2942,kayjoanne@example.com,Mechanical Keyboard,79.99,4,2025-06-01,mobile_app,United Kingdom
2943,yhughes@example.com,Monitor 27-inch,189.0,2,2025-04-30,web,Armenia
2944,elliottbyrne@example.com,USB-C Hub,34.5,1,2025-02-26,mobile_app,United Kingdom
2945,cevans@example.com,Mechanical Keyboard,79.99,3,2025-07-15,marketplace,Anguilla
2946,scottabdul@example.org,USB-C Hub,34.5,1,2025-05-23,mobile_app,United Kingdom
2947,fsmith@example.net,Monitor 27-inch,189.0,2,2025-06-30,web,United Kingdom
2948,keithnicholson@example.net,Webcam 1080p,59.99,5,2025-04-27,mobile_app,United Kingdom
2949,davieschelsea@example.org,Bluetooth Speaker,39.99,1,2025-02-07,mobile_app,United Kingdom
2950,annathomas@example.com,Laptop Stand,45.0,1,2025-02-20,web,United Kingdom
2951,hhobbs@example.org,USB-C Hub,34.5,5,2025-03-02,web,United Kingdom
2952,frostowen@example.com,Desk Lamp,24.99,2,2025-06-23,mobile_app,United Kingdom
2953,rhope@example.com,Webcam 1080p,59.99,4,2025-07-05,mobile_app,United Kingdom
2954,hollie04@example.com,Desk Lamp,24.99,2,2025-05-10,mobile_app,United Kingdom
2955,jacksonjoshua@example.com,Laptop Stand,45.0,4,2025-03-27,marketplace,Northern Mariana Islands
2956,nicole52@example.org,Wireless Mouse,19.99,3,2025-06-14,web,United Kingdom
2957,royhamilton@example.net,Wireless Mouse,19.99,2,2025-02-06,web,United Kingdom
2958,chloenolan@example.org,Webcam 1080p,59.99,2,2025-02-25,marketplace,United Kingdom
2959,woodsmitchell@example.com,Phone Charger Cable,9.99,1,2025-03-29,marketplace,United Kingdom
2960,qhughes@example.com,Noise Cancelling Headphones,149.99,3,2025-04-30,mobile_app,United Kingdom
2961,smithroger@example.org,Desk Lamp,24.99,1,2025-04-24,marketplace,United Kingdom
2962,georgia61@example.net,Phone Charger Cable,9.99,1,2025-05-22,web,United Kingdom
2963,shaun74@example.net,USB-C Hub,34.5,2,2025-03-08,marketplace,United Kingdom
2964,joannaashton@example.net,Mechanical Keyboard,79.99,4,2025-02-13,mobile_app,United Kingdom
2965,smithstuart@example.net,Monitor 27-inch,189.0,4,2025-03-02,mobile_app,United Kingdom
2966,smorgan@example.net,Wireless Mouse,19.99,2,2025-03-14,mobile_app,United Kingdom
2967,julia32@example.com,Monitor 27-inch,189.0,2,2025-07-10,marketplace,United Kingdom
2968,,Noise Cancelling Headphones,149.99,3,2025-03-12,marketplace,United Kingdom
2969,gstephens@example.com,Wireless Mouse,19.99,2,2025-07-06,web,United Kingdom
2970,wayneali@example.com,Monitor 27-inch,189.0,3,2025-01-31,web,United Kingdom
2971,jamiedavey@example.net,Phone Charger Cable,9.99,2,2025-02-25,web,United Kingdom
2972,clarkashley@example.net,Mechanical Keyboard,79.99,4,2025-04-01,web,United Kingdom
2973,zoemorgan@example.com,USB-C Hub,34.5,2,2025-07-12,mobile_app,Grenada
2974,danielprice@example.org,Monitor 27-inch,189.0,2,2025-01-27,mobile_app,United Kingdom
2975,,Monitor 27-inch,189.0,4,2025-07-05,mobile_app,United Kingdom
2976,jenningsjodie@example.com,Monitor 27-inch,189.0,3,2025-04-11,mobile_app,United Kingdom
2977,scott54@example.org,Desk Lamp,24.99,3,2025-07-15,web,United Kingdom
2978,elliot40@example.net,Phone Charger Cable,9.99,2,2025-01-23,marketplace,United Kingdom
2979,rogershannah@example.org,Desk Lamp,24.99,5,2025-06-17,mobile_app,United Kingdom
2980,kprice@example.org,Webcam 1080p,59.99,3,2025-07-09,marketplace,United Kingdom
2981,vmccarthy@example.org,Wireless Mouse,19.99,5,2025-03-20,mobile_app,United Kingdom
2982,phillip13@example.org,Monitor 27-inch,189.0,1,2025-04-15,marketplace,Canada
2983,vclarke@example.com,Phone Charger Cable,9.99,3,2025-07-17,mobile_app,United Kingdom
2984,eknight@example.org,Monitor 27-inch,189.0,3,2025-02-15,mobile_app,United Kingdom
2985,harrietcooper@example.org,Wireless Mouse,19.99,1,2025-06-29,marketplace,Sudan
2986,lwong@example.org,Monitor 27-inch,189.0,5,2025-01-14,web,United Kingdom
2987,zbyrne@example.org,Bluetooth Speaker,39.99,5,2025-03-04,mobile_app,United Kingdom
2988,garry43@example.org,Laptop Stand,45.0,4,2025-03-10,marketplace,United Kingdom
2989,ellie56@example.org,Mechanical Keyboard,79.99,3,2025-04-18,web,United Kingdom
2990,bernard88@example.org,Phone Charger Cable,9.99,4,2025-03-08,mobile_app,United Kingdom
2991,howardbond@example.net,Webcam 1080p,59.99,5,2025-03-06,mobile_app,United Kingdom
2992,fjohnson@example.org,Mechanical Keyboard,79.99,1,2025-07-11,web,United Kingdom
2993,jennahammond@example.org,Monitor 27-inch,189.0,1,2025-06-01,web,United Kingdom
2994,antony25@example.com,Bluetooth Speaker,39.99,1,2025-06-23,marketplace,United Kingdom
2995,lindaarcher@example.com,Webcam 1080p,59.99,3,2025-07-06,mobile_app,United Kingdom
2996,francesdavies@example.com,Wireless Mouse,19.99,4,2025-07-18,marketplace,United Kingdom
2997,mcarr@example.net,Noise Cancelling Headphones,149.99,5,2025-07-16,marketplace,United Kingdom
2998,malcolm78@example.org,Bluetooth Speaker,39.99,4,2025-06-23,marketplace,United Kingdom
2999,pearsonmelissa@example.com,Phone Charger Cable,9.99,2,2025-02-14,web,United Kingdom
3000,bsanderson@example.org,Noise Cancelling Headphones,149.99,4,2025-04-15,web,United Kingdom
3001,eileen74@example.org,Wireless Mouse,19.99,5,2025-03-01,mobile_app,United Kingdom
3002,normanhayes@example.org,Phone Charger Cable,9.99,3,2025-05-09,web,United Kingdom
3003,staceydickinson@example.org,Phone Charger Cable,9.99,2,2025-06-23,marketplace,United Kingdom
3004,andreamoore@example.com,Monitor 27-inch,189.0,2,2025-06-27,mobile_app,United Kingdom
3005,dawsonnatasha@example.net,Wireless Mouse,19.99,3,2025-01-27,web,United Kingdom
3006,omurray@example.net,Webcam 1080p,59.99,4,2025-06-16,web,United Kingdom
3007,mmurphy@example.org,Desk Lamp,24.99,2,2025-06-24,mobile_app,United Kingdom
3008,rosemarymann@example.net,Mechanical Keyboard,79.99,2,2025-04-24,web,Algeria
3009,cwright@example.com,Mechanical Keyboard,79.99,3,2025-06-21,marketplace,United Kingdom
3010,daviesnicola@example.net,Desk Lamp,24.99,4,2025-06-15,mobile_app,United Kingdom
3011,galexander@example.com,Webcam 1080p,59.99,2,2025-01-29,mobile_app,United Kingdom
3012,denisecarey@example.com,Laptop Stand,45.0,2,2025-01-26,mobile_app,United Kingdom
3013,brownhenry@example.org,Monitor 27-inch,189.0,4,2025-01-08,web,United Kingdom
3014,stewartallan@example.com,USB-C Hub,34.5,1,2025-02-18,marketplace,United Kingdom
3015,joycelawson@example.net,Monitor 27-inch,189.0,3,2025-05-23,web,United Kingdom
3016,leonard94@example.com,Mechanical Keyboard,79.99,2,2025-03-10,web,United Kingdom
3017,ogregory@example.com,Bluetooth Speaker,39.99,3,2025-05-26,mobile_app,United Kingdom
3018,bennettjordan@example.com,Mechanical Keyboard,79.99,2,2025-06-07,web,United Kingdom
3019,nicolawright@example.org,Wireless Mouse,19.99,5,2025-07-15,mobile_app,United Kingdom
3020,kingtracy@example.net,Desk Lamp,24.99,4,2025-04-18,web,United Kingdom
3021,josephkelly@example.org,Webcam 1080p,59.99,5,2025-06-15,mobile_app,United Kingdom
3022,jilljames@example.net,USB-C Hub,34.5,1,2025-07-12,marketplace,United Kingdom
3023,lwilliams@example.net,Laptop Stand,45.0,4,2025-02-09,marketplace,United Kingdom
3024,jean65@example.net,Phone Charger Cable,9.99,1,2025-05-11,marketplace,United Kingdom
3025,gillianhart@example.org,Bluetooth Speaker,39.99,2,2025-05-04,mobile_app,United Kingdom
3026,adrianhall@example.com,Noise Cancelling Headphones,149.99,3,2025-03-09,mobile_app,United Kingdom
3027,cread@example.org,Mechanical Keyboard,79.99,1,2025-04-21,web,United Kingdom
3028,christian31@example.org,Mechanical Keyboard,79.99,2,2025-06-25,mobile_app,Costa Rica
3029,wayne58@example.net,Phone Charger Cable,9.99,3,2025-06-03,marketplace,United Kingdom
3030,nigel63@example.net,Monitor 27-inch,189.0,5,2025-05-18,mobile_app,United Kingdom
3031,leejohn@example.com,Laptop Stand,45.0,5,2025-06-25,marketplace,Spain
3032,jwhittaker@example.org,Noise Cancelling Headphones,149.99,4,2025-02-28,marketplace,United Kingdom
3033,sheilaallen@example.com,Laptop Stand,45.0,5,2025-02-16,web,United Kingdom
3034,fdavies@example.org,USB-C Hub,34.5,4,2025-02-08,mobile_app,Bosnia and Herzegovina
3035,,Monitor 27-inch,189.0,1,2025-07-03,marketplace,United Kingdom
3036,paula68@example.org,USB-C Hub,34.5,3,2025-06-07,mobile_app,Taiwan
3037,,Laptop Stand,45.0,4,2025-04-21,mobile_app,United Kingdom
3038,sianbell@example.net,USB-C Hub,34.5,3,2025-06-10,marketplace,United Kingdom
3039,jwood@example.net,Phone Charger Cable,9.99,1,2025-05-08,mobile_app,United Kingdom
3040,teresathompson@example.com,Desk Lamp,24.99,4,2025-06-29,marketplace,United Kingdom
3041,,Bluetooth Speaker,39.99,5,2025-02-28,marketplace,United Kingdom
3042,lcollins@example.org,Mechanical Keyboard,79.99,4,2025-03-13,mobile_app,United Kingdom
3043,adamgallagher@example.com,Noise Cancelling Headphones,149.99,1,2025-05-27,marketplace,Isle of Man
3044,alijake@example.org,Monitor 27-inch,189.0,1,2025-02-05,web,United Kingdom
3045,jay48@example.org,Bluetooth Speaker,39.99,5,2025-03-19,web,Benin
3046,amber61@example.com,Monitor 27-inch,189.0,4,2025-01-25,web,United Kingdom
3047,keith99@example.com,USB-C Hub,34.5,2,2025-02-19,mobile_app,United Kingdom
3048,daybrandon@example.org,USB-C Hub,34.5,1,2025-03-27,mobile_app,United Kingdom
3049,frankrichardson@example.org,Monitor 27-inch,189.0,1,2025-01-15,web,Niue
3050,martynpeacock@example.net,Mechanical Keyboard,79.99,3,2025-05-11,web,United Kingdom
3051,charlie27@example.org,USB-C Hub,34.5,3,2025-05-28,mobile_app,United Kingdom
3052,jaynebooth@example.org,Laptop Stand,45.0,1,2025-01-17,mobile_app,United Kingdom
3053,carol19@example.org,Desk Lamp,24.99,1,2025-05-03,marketplace,United Kingdom
3054,charles61@example.net,Bluetooth Speaker,39.99,2,2025-07-02,mobile_app,United Kingdom
3055,hickslewis@example.net,USB-C Hub,34.5,3,2025-07-01,web,United Kingdom
3056,dawnmarshall@example.org,USB-C Hub,34.5,1,2025-02-13,web,United Kingdom
3057,ashleighjones@example.com,Noise Cancelling Headphones,149.99,3,2025-05-15,mobile_app,United Kingdom
3058,hayeslynda@example.com,Desk Lamp,24.99,1,2025-01-24,marketplace,United Kingdom
3059,marshallkeith@example.org,Mechanical Keyboard,79.99,1,2025-04-01,web,United Kingdom
3060,xbennett@example.com,Laptop Stand,45.0,1,2025-02-15,web,United Kingdom
3061,jean93@example.org,Noise Cancelling Headphones,149.99,2,2025-06-24,marketplace,United Kingdom
3062,westongregory@example.com,Bluetooth Speaker,39.99,3,2025-04-26,web,United Kingdom
3063,aphillips@example.net,Webcam 1080p,59.99,5,2025-05-08,marketplace,United Kingdom
3064,watsonamelia@example.net,Webcam 1080p,59.99,4,2025-01-20,mobile_app,United Kingdom
3065,vclark@example.net,Noise Cancelling Headphones,149.99,4,2025-04-30,marketplace,United Kingdom
3066,norrisalan@example.com,USB-C Hub,34.5,-1,2025-02-08,mobile_app,United Kingdom
3067,lynnkhan@example.net,Noise Cancelling Headphones,149.99,5,2025-06-30,mobile_app,United Kingdom
3068,whitedamian@example.com,Bluetooth Speaker,39.99,1,2025-01-19,marketplace,United Kingdom
3069,ywilliams@example.net,Phone Charger Cable,9.99,1,2025-05-25,marketplace,United Kingdom
3070,carolynjones@example.org,Monitor 27-inch,189.0,3,2025-06-15,marketplace,United Kingdom
3071,yatesglen@example.net,Phone Charger Cable,9.99,5,2025-04-01,web,United Kingdom
3072,thompsonchristine@example.com,Laptop Stand,45.0,5,2025-01-25,mobile_app,United Kingdom
3073,tom24@example.net,Monitor 27-inch,189.0,1,2025-03-04,mobile_app,United Kingdom
3074,vburns@example.com,USB-C Hub,34.5,1,2025-01-08,web,United Kingdom
3075,donald06@example.net,Webcam 1080p,59.99,2,2025-02-27,web,United Kingdom
3076,sian51@example.com,Monitor 27-inch,189.0,4,2025-06-30,marketplace,United Kingdom
3077,wcarter@example.com,Desk Lamp,24.99,1,2025-01-02,marketplace,United Kingdom
3078,carteralice@example.org,Wireless Mouse,19.99,3,2025-03-06,web,Hungary
3079,annahmed@example.net,Bluetooth Speaker,39.99,5,2025-01-02,marketplace,United Kingdom
3080,paul59@example.org,Laptop Stand,45.0,1,2025-02-07,marketplace,United Kingdom
3081,lindsey85@example.net,Noise Cancelling Headphones,149.99,4,2025-04-13,web,Guernsey
3082,stuartgill@example.org,Bluetooth Speaker,39.99,1,2025-05-15,mobile_app,United Kingdom
3083,ann31@example.com,Monitor 27-inch,189.0,5,2025-06-12,marketplace,United Kingdom
3084,phillip09@example.com,Bluetooth Speaker,39.99,1,2025-01-27,marketplace,United Kingdom
3085,gary30@example.net,Monitor 27-inch,189.0,3,2025-01-03,mobile_app,United Kingdom
3086,kbaker@example.com,Webcam 1080p,59.99,1,2025-03-09,mobile_app,United Kingdom
3087,debra58@example.org,Desk Lamp,24.99,4,2025-04-01,marketplace,United Kingdom
3088,reesjordan@example.com,Desk Lamp,24.99,2,2025-03-28,mobile_app,United Kingdom
3089,williamsiain@example.net,Wireless Mouse,19.99,2,2025-06-18,marketplace,United Kingdom
3090,donnellymitchell@example.net,Monitor 27-inch,189.0,1,2025-07-05,marketplace,United Kingdom
3091,gillian93@example.com,Wireless Mouse,19.99,2,2025-01-04,mobile_app,United Kingdom
3092,dharris@example.net,USB-C Hub,34.5,2,2025-01-28,marketplace,United Kingdom
3093,pottsmarilyn@example.org,Bluetooth Speaker,39.99,4,2025-01-28,mobile_app,United Kingdom
3094,wilkinsonmarion@example.net,Monitor 27-inch,189.0,4,2025-03-14,web,French Southern Territories
3095,jean31@example.com,Mechanical Keyboard,79.99,3,2025-03-05,mobile_app,United Kingdom
3096,mariewyatt@example.com,Phone Charger Cable,9.99,2,2025-03-24,mobile_app,Cape Verde
3097,roytaylor@example.net,Bluetooth Speaker,39.99,5,2025-02-11,web,Saint Vincent and the Grenadines
3098,joanne50@example.org,Mechanical Keyboard,79.99,1,2025-03-10,mobile_app,United Kingdom
3099,maxmartin@example.com,Laptop Stand,45.0,1,2025-07-07,mobile_app,United Kingdom
3100,sylviadaniels@example.org,Mechanical Keyboard,79.99,1,2025-04-05,mobile_app,United Kingdom
3101,yhughes@example.net,Phone Charger Cable,9.99,5,2025-06-17,mobile_app,Sweden
3102,gregory28@example.org,Laptop Stand,45.0,4,2025-06-03,mobile_app,United Kingdom
3103,tobylord@example.org,Laptop Stand,45.0,4,2025-07-04,web,United Kingdom
3104,hweston@example.com,Phone Charger Cable,9.99,4,2025-02-05,web,United Kingdom
3105,qburrows@example.org,Webcam 1080p,59.99,3,2025-06-03,marketplace,United Arab Emirates
3106,guyrogers@example.org,Wireless Mouse,19.99,5,2025-03-28,web,United Kingdom
3107,karl36@example.net,Laptop Stand,45.0,1,2025-05-31,marketplace,United Kingdom
3108,wdavey@example.net,Desk Lamp,24.99,1,2025-03-25,marketplace,Uganda
3109,kelly59@example.com,Desk Lamp,24.99,1,2025-06-20,mobile_app,United Kingdom
3110,charlenehunt@example.org,Desk Lamp,24.99,3,2025-03-17,marketplace,United Kingdom
3111,,Phone Charger Cable,9.99,4,2025-05-01,marketplace,United Kingdom
3112,xsmith@example.org,Mechanical Keyboard,79.99,3,2025-03-11,mobile_app,United Kingdom
3113,lambhilary@example.org,USB-C Hub,34.5,2,2025-07-13,marketplace,United Kingdom
3114,donnajames@example.com,Webcam 1080p,59.99,4,2025-05-30,marketplace,United Kingdom
3115,lmorris@example.net,Noise Cancelling Headphones,149.99,1,2025-07-01,marketplace,United Kingdom
3116,duncanbarton@example.org,Noise Cancelling Headphones,149.99,3,2025-04-05,mobile_app,United Kingdom
3117,fbrookes@example.com,Phone Charger Cable,9.99,2,2025-01-14,web,United Kingdom
3118,milleralan@example.com,Phone Charger Cable,9.99,5,2025-03-14,marketplace,United Kingdom
3119,jonathan58@example.com,Laptop Stand,45.0,3,2025-04-12,mobile_app,United Kingdom
3120,sflynn@example.net,Desk Lamp,24.99,5,2025-04-29,marketplace,United Kingdom
3121,singhjonathan@example.net,Noise Cancelling Headphones,149.99,2,2025-06-30,mobile_app,United Kingdom
3122,bkent@example.com,Monitor 27-inch,189.0,4,2025-03-07,mobile_app,United Kingdom
3123,,USB-C Hub,34.5,2,2025-03-31,mobile_app,United Kingdom
3124,smithjack@example.net,Desk Lamp,24.99,1,2025-01-27,mobile_app,United Kingdom
3125,leonardterence@example.org,Bluetooth Speaker,39.99,2,2025-07-12,marketplace,United Kingdom
3126,fgreenwood@example.com,Mechanical Keyboard,79.99,2,2025-02-12,marketplace,United Kingdom
3127,dsykes@example.com,Noise Cancelling Headphones,149.99,3,2025-06-20,web,United Kingdom
3128,toby56@example.net,Mechanical Keyboard,79.99,2,2025-05-11,mobile_app,United Kingdom
3129,diane50@example.net,USB-C Hub,34.5,5,2025-06-20,web,United Kingdom
3130,vwebb@example.org,Mechanical Keyboard,79.99,5,2025-07-17,web,United Kingdom
3131,bakerlaura@example.com,Mechanical Keyboard,79.99,5,2025-04-15,mobile_app,United Kingdom
3132,catherineroberts@example.net,Wireless Mouse,19.99,5,2025-02-15,marketplace,United Kingdom
3133,pcollins@example.org,Mechanical Keyboard,79.99,5,2025-03-01,marketplace,United Kingdom
3134,greenwoodsally@example.org,Bluetooth Speaker,39.99,3,2025-01-21,mobile_app,United Kingdom
3135,leigh08@example.com,USB-C Hub,34.5,5,2025-04-08,marketplace,United Kingdom
3136,,Desk Lamp,24.99,3,2025-04-25,web,United Kingdom
